종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"060310","3S","KOSDAQ","기계·장비","3050","-110","-3.48","148036758100"
"054620","APS","KOSDAQ","금융","7280","50","0.69","148469928880"
"265520","AP시스템","KOSDAQ","반도체","21700","-300","-1.36","331606835700"
"211270","AP위성","KOSDAQ","통신장비","15830","-220","-1.37","238752872320"
"139050","BF랩스","KOSDAQ","컴퓨터서비스","8360","130","1.58","71433658560"
"126600","BGF에코머티리얼즈","KOSDAQ","화학","4665","-130","-2.71","252065227875"
"013720","CBI","KOSDAQ","운송장비·부품","1641","-14","-0.85","70290902508"
"083790","CG인바이츠","KOSDAQ","기타서비스","3655","0","0.00","281048235210"
"035760","CJ ENM","KOSDAQ","방송서비스","82900","1500","1.84","1817926866600"
"311690","CJ 바이오사이언스","KOSDAQ","기타서비스","14930","-50","-0.33","136049654860"
"051500","CJ프레시웨이","KOSDAQ","유통","25200","-500","-1.95","299163967200"
"058820","CMG제약","KOSDAQ","제약","2265","20","0.89","314590932660"
"023460","CNH","KOSDAQ","금융","1799","3","0.17","66922800000"
"056730","CNT85","KOSDAQ","건설","1233","-20","-1.60","91379092338"
"065770","CS","KOSDAQ","통신장비","1241","-8","-0.64","24089212330"
"083660","CSA 코스믹","KOSDAQ","화학","1279","20","1.59","78335144499"
"456440","DB금융스팩11호","KOSDAQ","금융","2295","-5","-0.22","12197925000"
"060900","DGP","KOSDAQ","전기·가스·수도","1274","-24","-1.85","32178983746"
"025440","DH오토웨어","KOSDAQ","일반전기전자","2045","-45","-2.15","62947603080"
"068790","DMS","KOSDAQ","기계·장비","6730","-10","-0.15","165376700530"
"241520","DSC인베스트먼트","KOSDAQ","금융","3645","5","0.14","101372563935"
"180400","DXVX","KOSDAQ","기타서비스","4950","170","3.56","149586188400"
"245620","EDGC","KOSDAQ","기타서비스","536","123","29.78","64781251048"
"037370","EG","KOSDAQ","화학","10060","-390","-3.73","86767218320"
"050120","ES큐브","KOSDAQ","유통","2840","-15","-0.53","38522004240"
"214270","FSN","KOSDAQ","출판·매체복제","2760","45","1.66","91771277880"
"130500","GH신소재","KOSDAQ","섬유·의류","2720","-100","-3.55","39562541440"
"900290","GRT","KOSDAQ","금융","3405","0","0.00","229411875000"
"083450","GST","KOSDAQ","반도체","36450","-950","-2.54","339631805250"
"297890","HB솔루션","KOSDAQ","기계·장비","4025","-140","-3.36","294285129950"
"440290","HB인베스트먼트","KOSDAQ","금융","3325","-130","-3.76","89332808250"
"078150","HB테크놀러지","KOSDAQ","기계·장비","2240","-55","-2.40","207683651840"
"195940","HK이노엔","KOSDAQ","제약","39300","800","2.08","1113364716300"
"028300","HLB","KOSDAQ","제약","78700","700","0.90","10285266483200"
"278650","HLB바이오스텝","KOSDAQ","기타서비스","3635","-25","-0.68","294752778970"
"067630","HLB생명과학","KOSDAQ","제약","14600","-210","-1.42","1516877570400"
"024850","HLB이노베이션","KOSDAQ","반도체","3460","-65","-1.84","230115019260"
"047920","HLB제약","KOSDAQ","기타서비스","18510","-220","-1.17","585690125220"
"115450","HLB테라퓨틱스","KOSDAQ","유통","8430","-70","-0.82","632494107510"
"046210","HLB파나진","KOSDAQ","의료·정밀기기","4360","-70","-1.58","178779737720"
"403870","HPSP","KOSDAQ","반도체","55300","-2400","-4.16","4585858344200"
"036640","HRS","KOSDAQ","화학","5350","10","0.19","87498180000"
"439730","IBKS제20호스팩","KOSDAQ","금융","2650","5","0.19","11421500000"
"442770","IBKS제21호스팩","KOSDAQ","금융","2445","-30","-1.21","10293450000"
"448760","IBKS제22호스팩","KOSDAQ","금융","2435","-5","-0.20","10787050000"
"467930","IBKS제23호스팩","KOSDAQ","금융","2210","0","0.00","9348300000"
"469480","IBKS제24호스팩","KOSDAQ","금융","2200","-5","-0.23","9306000000"
"095340","ISC","KOSDAQ","반도체","73300","-1700","-2.27","1553744351400"
"099520","ITX-AI","KOSDAQ","통신장비","1284","0","0.00","58141862016"
"950170","JTC","KOSDAQ","유통","4355","105","2.47","219006953165"
"067290","JW신약","KOSDAQ","제약","2115","10","0.48","107529776730"
"035900","JYP Ent.","KOSDAQ","오락·문화","76300","-600","-0.78","2711129139600"
"318000","KBG","KOSDAQ","화학","8410","190","2.31","73505275430"
"024840","KBI메탈","KOSDAQ","금속","1366","-8","-0.58","46379160078"
"024120","KB오토시스","KOSDAQ","운송장비·부품","4470","-45","-1.00","51405000000"
"455250","KB제25호스팩","KOSDAQ","금융","2200","15","0.69","9471000000"
"458320","KB제26호스팩","KOSDAQ","금융","2160","5","0.23","11890800000"
"464680","KB제27호스팩","KOSDAQ","금융","1992","0","0.00","25706760000"
"021320","KCC건설","KOSDAQ","건설","4920","-20","-0.40","105288000000"
"036670","KCI","KOSDAQ","화학","7640","40","0.53","86102800000"
"044180","KD","KOSDAQ","건설","608","-32","-5.00","16244421792"
"151860","KG ETS","KOSDAQ","화학","10640","-100","-0.93","383040000000"
"046440","KG모빌리언스","KOSDAQ","소프트웨어","5620","100","1.81","218199692160"
"035600","KG이니시스","KOSDAQ","소프트웨어","13250","270","2.08","369733750500"
"226360","KH 건설","KOSDAQ","건설","319","0","0.00","60627181021"
"111870","KH 전자","KOSDAQ","일반전기전자","2970","0","0.00","38800038420"
"060720","KH바텍","KOSDAQ","IT부품","13470","-70","-0.52","318935143740"
"058400","KNN","KOSDAQ","방송서비스","965","-14","-1.43","127794679800"
"122450","KX","KOSDAQ","방송서비스","4880","-100","-2.01","221239504320"
"052900","KX하이텍","KOSDAQ","반도체","1372","-5","-0.36","75607513324"
"376190","LB루셈","KOSDAQ","반도체","7540","-240","-3.08","185484000000"
"061970","LB세미콘","KOSDAQ","반도체","8030","-100","-1.23","351590273760"
"309960","LB인베스트먼트","KOSDAQ","금융","4290","-145","-3.27","99601955310"
"060370","LS마린솔루션","KOSDAQ","건설","9400","-310","-3.19","243819380800"
"417200","LS머트리얼즈","KOSDAQ","일반전기전자","29250","-400","-1.35","1978840275750"
"086960","MDS테크","KOSDAQ","소프트웨어","1980","48","2.48","173405501280"
"038340","MIT","KOSDAQ","일반전기전자","1283","0","0.00","33979354334"
"160550","NEW","KOSDAQ","오락·문화","3795","-30","-0.78","105903672270"
"053290","NE능률","KOSDAQ","출판·매체복제","5650","-190","-3.25","93373634550"
"060250","NHN KCP","KOSDAQ","소프트웨어","13930","770","5.85","559437311230"
"104200","NHN벅스","KOSDAQ","디지털컨텐츠","4390","-140","-3.09","65092944500"
"222160","NPX","KOSDAQ","기계·장비","8040","0","0.00","66292742640"
"024940","PN풍년","KOSDAQ","유통","8080","0","0.00","80800000000"
"218410","RFHIC","KOSDAQ","일반전기전자","17860","-160","-0.89","473012134120"
"327260","RF머트리얼즈","KOSDAQ","기타제조","9400","-80","-0.84","79272371400"
"091340","S&K폴리텍","KOSDAQ","IT부품","2820","-5","-0.18","33004493220"
"419530","SAMG엔터","KOSDAQ","오락·문화","15350","-370","-2.35","131870775500"
"019550","SBI인베스트먼트","KOSDAQ","금융","897","-4","-0.44","145373717775"
"950110","SBI핀테크솔루션즈","KOSDAQ","출판·매체복제","4230","-35","-0.82","101742244200"
"151910","SBW생명과학","KOSDAQ","IT부품","380","8","2.15","71580995960"
"036120","SCI평가정보","KOSDAQ","기타서비스","3505","-65","-1.82","124427500000"
"099220","SDN","KOSDAQ","유통","1178","-17","-1.42","66170393358"
"036540","SFA반도체","KOSDAQ","반도체","6300","-300","-4.55","1036099908900"
"255220","SG","KOSDAQ","비금속","1481","32","2.21","78231314705"
"040610","SG&G","KOSDAQ","운송","1677","-12","-0.71","57164227692"
"049470","SGA","KOSDAQ","소프트웨어","561","1","0.18","33021721689"
"184230","SGA솔루션즈","KOSDAQ","소프트웨어","739","-12","-1.60","40044358536"
"016250","SGC이테크건설","KOSDAQ","건설","18070","40","0.22","58611580950"
"048550","SM C&C","KOSDAQ","방송서비스","1773","-19","-1.06","171460837260"
"063440","SM Life Design","KOSDAQ","출판·매체복제","1882","0","0.00","86626867828"
"289080","SV인베스트먼트","KOSDAQ","금융","2265","-35","-1.52","120575010000"
"089230","THE E&M","KOSDAQ","인터넷","1925","-44","-2.23","35739573100"
"161570","THE MIDONG","KOSDAQ","정보기기","366","0","0.00","7721265564"
"032540","TJ미디어","KOSDAQ","일반전기전자","6100","0","0.00","84982814900"
"022220","TKG애강","KOSDAQ","화학","1166","-3","-0.26","60392479114"
"048770","TPC","KOSDAQ","기계·장비","3660","-85","-2.27","57454647060"
"246690","TS인베스트먼트","KOSDAQ","금융","1393","-8","-0.57","57778661766"
"317240","TS트릴리온","KOSDAQ","화학","375","-7","-1.83","36225984375"
"057030","YBM넷","KOSDAQ","기타서비스","4585","-90","-1.93","74793715745"
"040300","YTN","KOSDAQ","방송서비스","5300","-100","-1.85","222600000000"
"051390","YW","KOSDAQ","유통","3865","40","1.05","43888497320"
"052220","iMBC","KOSDAQ","디지털컨텐츠","3250","-5","-0.15","74750000000"
"079940","가비아","KOSDAQ","인터넷","18330","20","0.11","248109087720"
"078890","가온그룹","KOSDAQ","통신장비","7260","-200","-2.68","124096305300"
"399720","가온칩스","KOSDAQ","반도체","113500","3200","2.90","1303924320000"
"036620","감성코퍼레이션","KOSDAQ","유통","3170","145","4.79","287482785920"
"217730","강스템바이오텍","KOSDAQ","제약","1974","64","3.35","110421463950"
"114190","강원에너지","KOSDAQ","금속","15850","-550","-3.35","414050152300"
"094480","갤럭시아머니트리","KOSDAQ","소프트웨어","9400","-410","-4.18","368760477200"
"039240","경남스틸","KOSDAQ","금속","3050","-10","-0.33","82287792200"
"053950","경남제약","KOSDAQ","제약","1293","-7","-0.54","46022268786"
"011040","경동제약","KOSDAQ","제약","6450","0","0.00","198458540700"
"024910","경창산업","KOSDAQ","운송장비·부품","2320","-70","-2.93","83100091600"
"198440","고려시멘트","KOSDAQ","비금속","1815","4","0.22","58043627400"
"049720","고려신용정보","KOSDAQ","기타서비스","10550","0","0.00","150865000000"
"014570","고려제약","KOSDAQ","제약","6620","20","0.30","72820000000"
"348150","고바이오랩","KOSDAQ","기타서비스","9380","360","3.99","177021311040"
"950190","고스트스튜디오","KOSDAQ","출판·매체복제","12150","-170","-1.38","164995687800"
"098460","고영","KOSDAQ","기계·장비","21350","2030","10.51","1465779019250"
"035290","골드앤에스","KOSDAQ","출판·매체복제","554","-8","-1.42","25733612456"
"900280","골든센츄리","KOSDAQ","금융","142","0","0.00","29167408896"
"215000","골프존","KOSDAQ","소프트웨어","78800","-600","-0.76","494502702000"
"121440","골프존뉴딘홀딩스","KOSDAQ","유통","4145","-20","-0.48","177558610610"
"366030","공구우먼","KOSDAQ","섬유·의류","6100","-120","-1.93","137971935000"
"014200","광림","KOSDAQ","운송장비·부품","1006","0","0.00","91250936176"
"029480","광무","KOSDAQ","통신장비","4130","-65","-1.55","197776989830"
"026910","광진실업","KOSDAQ","금속","3610","-5","-0.14","23123512050"
"397880","교보11호스팩","KOSDAQ","금융","3860","-200","-4.93","17138400000"
"421800","교보12호스팩","KOSDAQ","금융","2370","10","0.42","14172600000"
"440790","교보13호스팩","KOSDAQ","금융","2300","-20","-0.86","9315000000"
"456490","교보14호스팩","KOSDAQ","금융","2260","-20","-0.88","9492000000"
"465320","교보15호스팩","KOSDAQ","금융","2195","-5","-0.23","8362950000"
"053270","구영테크","KOSDAQ","운송장비·부품","2850","-85","-2.90","78119654250"
"066620","국보디자인","KOSDAQ","건설","15120","-30","-0.20","113400000000"
"043650","국순당","KOSDAQ","음식료·담배","6140","-250","-3.91","109649986560"
"006050","국영지앤엠","KOSDAQ","비금속","1292","2","0.16","45084653956"
"060480","국일신동","KOSDAQ","금속","2505","-50","-1.96","27780450000"
"078130","국일제지","KOSDAQ","종이·목재","800","0","0.00","901924696800"
"307750","국전약품","KOSDAQ","제약","5800","10","0.17","284601760200"
"035080","그래디언트","KOSDAQ","유통","13520","-50","-0.37","196412935680"
"204020","그리티","KOSDAQ","섬유·의류","2980","-5","-0.17","60039341400"
"402490","그린리소스","KOSDAQ","일반전기전자","29550","-2650","-8.23","241835545200"
"114450","그린생명과학","KOSDAQ","제약","2190","20","0.92","43800000000"
"186230","그린플러스","KOSDAQ","금속","8840","-260","-2.86","95650461920"
"900070","글로벌에스엠","KOSDAQ","금융","525","-4","-0.76","28215583200"
"204620","글로벌텍스프리","KOSDAQ","금융","4535","-105","-2.26","257532890680"
"019660","글로본","KOSDAQ","유통","1103","-55","-4.75","38374192838"
"053260","금강철강","KOSDAQ","금속","5120","-100","-1.92","95846400000"
"282720","금양그린파워","KOSDAQ","건설","10440","-190","-1.79","126527580000"
"036190","금화피에스시","KOSDAQ","건설","26900","300","1.13","161400000000"
"049080","기가레인","KOSDAQ","반도체","1286","-25","-1.91","109159984242"
"420770","기가비스","KOSDAQ","반도체","66700","-1800","-2.63","845473058600"
"035460","기산텔레콤","KOSDAQ","통신장비","2495","-25","-0.99","36370463300"
"308100","까스텔바작","KOSDAQ","유통","4550","-30","-0.66","30142535150"
"407400","꿈비","KOSDAQ","기타제조","10500","-50","-0.47","128724477000"
"187790","나노","KOSDAQ","화학","1272","-20","-1.55","39229535760"
"286750","나노브릭","KOSDAQ","화학","2380","-70","-2.86","49253050420"
"121600","나노신소재","KOSDAQ","화학","138300","300","0.22","1681711127400"
"247660","나노씨엠에스","KOSDAQ","일반전기전자","10000","-600","-5.66","43439200000"
"039860","나노엔텍","KOSDAQ","의료·정밀기기","4440","-80","-1.77","119025863880"
"091970","나노캠텍","KOSDAQ","화학","829","3","0.36","31019101697"
"417010","나노팀","KOSDAQ","기계·장비","12690","-290","-2.23","243068422320"
"405920","나라셀라","KOSDAQ","유통","5640","-50","-0.88","72632348640"
"051490","나라엠앤디","KOSDAQ","기계·장비","6080","-130","-2.09","86336000000"
"137080","나래나노텍","KOSDAQ","기계·장비","6640","-170","-2.50","73434562080"
"190510","나무가","KOSDAQ","IT부품","16710","-350","-2.05","271677596640"
"242040","나무기술","KOSDAQ","출판·매체복제","2360","-45","-1.87","81670783040"
"089600","나스미디어","KOSDAQ","기타서비스","23450","150","0.64","271273422350"
"293580","나우IB","KOSDAQ","금융","1051","-35","-3.22","100654270000"
"138610","나이벡","KOSDAQ","제약","17230","-70","-0.40","176275701890"
"130580","나이스디앤비","KOSDAQ","기타서비스","6120","0","0.00","94248000000"
"036800","나이스정보통신","KOSDAQ","통신서비스","21900","0","0.00","219000000000"
"267320","나인테크","KOSDAQ","IT부품","3060","-55","-1.77","133612158240"
"111710","남화산업","KOSDAQ","오락·문화","6050","-20","-0.33","124557400000"
"091590","남화토건","KOSDAQ","건설","5910","-130","-2.15","69383400000"
"168330","내츄럴엔도텍","KOSDAQ","기타서비스","2160","-15","-0.69","68590584000"
"094860","네오리진","KOSDAQ","소프트웨어","2300","-50","-2.13","49219008700"
"253590","네오셈","KOSDAQ","반도체","13460","-330","-2.39","589340204520"
"212560","네오오토","KOSDAQ","운송장비·부품","10290","-260","-2.46","81033369270"
"095660","네오위즈","KOSDAQ","디지털컨텐츠","23100","-700","-2.94","508978908900"
"042420","네오위즈홀딩스","KOSDAQ","디지털컨텐츠","26300","-300","-1.13","232935575800"
"950220","네오이뮨텍","KOSDAQ","기타서비스","1576","-10","-0.63","155815124840"
"311390","네오크레마","KOSDAQ","음식료·담배","6650","90","1.37","53576356750"
"085910","네오티스","KOSDAQ","운송장비·부품","3485","-80","-2.24","48562840730"
"092730","네오팜","KOSDAQ","화학","27550","-400","-1.43","226112795550"
"290660","네오펙트","KOSDAQ","의료·정밀기기","1240","20","1.64","47924707920"
"306620","네온테크","KOSDAQ","기계·장비","2720","-5","-0.18","113461011040"
"153460","네이블","KOSDAQ","소프트웨어","6900","-90","-1.29","45057096600"
"007390","네이처셀","KOSDAQ","제약","7210","-30","-0.41","462573094760"
"033640","네패스","KOSDAQ","반도체","20150","-50","-0.25","464642920300"
"330860","네패스아크","KOSDAQ","반도체","40750","1600","4.09","496499833750"
"089140","넥스턴바이오","KOSDAQ","기계·장비","4330","-70","-1.59","40717306550"
"137940","넥스트아이","KOSDAQ","의료·정밀기기","490","6","1.24","38377286080"
"396270","넥스트칩","KOSDAQ","반도체","14310","-120","-0.83","258304658400"
"348210","넥스틴","KOSDAQ","반도체","71100","-900","-1.25","730789405200"
"225570","넥슨게임즈","KOSDAQ","디지털컨텐츠","13790","-10","-0.07","907392618300"
"217270","넵튠","KOSDAQ","출판·매체복제","6880","-10","-0.15","320485192000"
"104620","노랑풍선","KOSDAQ","기타서비스","7190","-210","-2.84","113904885940"
"194700","노바렉스","KOSDAQ","음식료·담배","10170","-40","-0.39","190736804160"
"285490","노바텍","KOSDAQ","기타제조","22750","250","1.11","240600155250"
"106520","노블엠앤비","KOSDAQ","의료·정밀기기","411","0","0.00","15904036272"
"376930","노을","KOSDAQ","의료·정밀기기","3415","25","0.74","126174209900"
"142280","녹십자엠에스","KOSDAQ","제약","4400","0","0.00","92999328400"
"234690","녹십자웰빙","KOSDAQ","제약","10900","440","4.21","193499808400"
"065560","녹원씨엔아이","KOSDAQ","출판·매체복제","11540","0","0.00","189726555040"
"054050","농우바이오","KOSDAQ","농업, 임업 및 어업","8320","-90","-1.07","133374267520"
"069140","누리플랜","KOSDAQ","금속","1696","-3","-0.18","22222252128"
"040160","누리플렉스","KOSDAQ","소프트웨어","4020","-15","-0.37","48463250700"
"332290","누보","KOSDAQ","화학","1683","-15","-0.88","56186623449"
"348340","뉴로메카","KOSDAQ","기계·장비","39700","-1000","-2.46","418107299000"
"060260","뉴보텍","KOSDAQ","화학","789","-3","-0.38","32790875505"
"012340","뉴인텍","KOSDAQ","운송장비·부품","996","-12","-1.19","50703533352"
"214870","뉴지랩파마","KOSDAQ","유통","1383","0","0.00","45813404598"
"270870","뉴트리","KOSDAQ","음식료·담배","7900","200","2.60","72681769600"
"144960","뉴파워프라즈마","KOSDAQ","기계·장비","5210","10","0.19","227638571040"
"085670","뉴프렉스","KOSDAQ","IT부품","9590","840","9.60","234482797990"
"064260","다날","KOSDAQ","디지털컨텐츠","4255","-60","-1.39","293378165200"
"340360","다보링크","KOSDAQ","통신장비","3705","855","30.00","160753325460"
"039560","다산네트웍스","KOSDAQ","통신장비","4180","-105","-2.45","165135000580"
"154040","다산솔루에타","KOSDAQ","IT부품","1790","-29","-1.59","32130668260"
"032190","다우데이타","KOSDAQ","유통","14050","-120","-0.85","538115000000"
"068240","다원시스","KOSDAQ","IT부품","12860","-200","-1.53","440627799820"
"020400","대동금속","KOSDAQ","금속","9220","-70","-0.75","29404110520"
"008830","대동기어","KOSDAQ","기계·장비","10480","-280","-2.60","94189209600"
"048470","대동스틸","KOSDAQ","금속","3800","-135","-3.43","38000000000"
"004780","대륙제관","KOSDAQ","금속","4085","0","0.00","64964567915"
"017650","대림제지","KOSDAQ","종이·목재","8660","160","1.88","77940000000"
"007720","대명소노시즌","KOSDAQ","유통","592","-1","-0.17","59673866400"
"389260","대명에너지","KOSDAQ","건설","13380","-420","-3.04","228129000000"
"317850","대모","KOSDAQ","기계·장비","8880","-180","-1.99","73920849600"
"290670","대보마그네틱","KOSDAQ","기계·장비","29700","-850","-2.78","233372502000"
"078140","대봉엘에스","KOSDAQ","제약","9010","140","1.58","99890076790"
"065150","대산F&B","KOSDAQ","유통","210","1","0.48","26309305050"
"036480","대성미생물","KOSDAQ","제약","10460","30","0.29","39748000000"
"027830","대성창투","KOSDAQ","금융","1884","-38","-1.98","101736000000"
"104040","대성파인텍","KOSDAQ","운송장비·부품","1100","5","0.46","34431409100"
"129920","대성하이텍","KOSDAQ","기계·장비","6190","-170","-2.67","84896178070"
"438220","대신밸런스제13호스팩","KOSDAQ","금융","2275","0","0.00","12831000000"
"442310","대신밸런스제14호스팩","KOSDAQ","금융","2285","10","0.44","15332350000"
"457390","대신밸런스제15호스팩","KOSDAQ","금융","2200","-5","-0.23","15477000000"
"457630","대신밸런스제16호스팩","KOSDAQ","금융","2620","0","0.00","19152200000"
"471050","대신밸런스제17호스팩","KOSDAQ","금융","2265","-25","-1.09","13725900000"
"020180","대신정보통신","KOSDAQ","컴퓨터서비스","1107","-1","-0.09","42540808905"
"045390","대아티아이","KOSDAQ","일반전기전자","3140","-60","-1.88","221286403780"
"108380","대양전기공업","KOSDAQ","운송장비·부품","11750","-20","-0.17","112416162750"
"006580","대양제지","KOSDAQ","종이·목재","5170","160","3.19","138814500000"
"007680","대원","KOSDAQ","건설","5170","-10","-0.19","69518270580"
"048910","대원미디어","KOSDAQ","유통","11580","-80","-0.69","145664194680"
"005710","대원산업","KOSDAQ","운송장비·부품","6460","0","0.00","129442896000"
"290380","대유","KOSDAQ","화학","2300","0","0.00","56841307600"
"120240","대정화금","KOSDAQ","화학","17550","-560","-3.09","126191362050"
"003310","대주산업","KOSDAQ","음식료·담배","1676","0","0.00","59317578600"
"078600","대주전자재료","KOSDAQ","IT부품","75500","-1900","-2.45","1168784771500"
"096350","대창솔루션","KOSDAQ","금속","464","-15","-3.13","75985108176"
"140520","대창스틸","KOSDAQ","금속","2560","-5","-0.19","54039662080"
"131220","대한과학","KOSDAQ","유통","6330","-10","-0.16","47186921700"
"010170","대한광통신","KOSDAQ","일반전기전자","1256","-11","-0.87","93586024496"
"054670","대한뉴팜","KOSDAQ","제약","8350","-30","-0.36","119863582000"
"023910","대한약품","KOSDAQ","제약","28900","-250","-0.86","173400000000"
"021040","대호특수강","KOSDAQ","금속","4365","65","1.51","47370669255"
"021045","대호특수강우","KOSDAQ","금속","8500","-150","-1.73","3606091000"
"067080","대화제약","KOSDAQ","제약","9360","90","0.97","174251844000"
"298540","더네이쳐홀딩스","KOSDAQ","섬유·의류","15750","80","0.51","232329447000"
"032860","더라미","KOSDAQ","기타서비스","3640","0","0.00","143288374320"
"393890","더블유씨피","KOSDAQ","일반전기전자","44400","-2700","-5.73","1496125399200"
"299170","더블유에스아이","KOSDAQ","유통","2205","70","3.28","66211658415"
"224060","더코디","KOSDAQ","반도체","6060","-90","-1.46","28775291880"
"213420","덕산네오룩스","KOSDAQ","반도체","39500","-50","-0.13","980831570500"
"317330","덕산테코피아","KOSDAQ","반도체","28200","2150","8.25","518243469600"
"077360","덕산하이메탈","KOSDAQ","일반전기전자","6750","-200","-2.88","306699763500"
"090410","덕신하우징","KOSDAQ","금속","1935","-35","-1.78","89172723825"
"263600","덕우전자","KOSDAQ","일반전기전자","7920","-80","-1.00","126168055200"
"194480","데브시스터즈","KOSDAQ","디지털컨텐츠","41050","-1400","-3.30","492533499000"
"263800","데이타솔루션","KOSDAQ","정보기기","5430","-190","-3.38","88054943400"
"206560","덱스터","KOSDAQ","오락·문화","8180","-60","-0.73","207868000480"
"261200","덴티스","KOSDAQ","의료·정밀기기","8750","110","1.27","137850492500"
"067990","도이치모터스","KOSDAQ","유통","5250","-110","-2.05","163703137500"
"006620","동구바이오제약","KOSDAQ","제약","5560","-80","-1.42","158265355520"
"100130","동국S&C","KOSDAQ","금속","3095","-65","-2.06","176857585000"
"005160","동국산업","KOSDAQ","금속","7550","-290","-3.70","409545839100"
"075970","동국알앤에스","KOSDAQ","비금속","3655","-60","-1.62","67252000000"
"086450","동국제약","KOSDAQ","제약","18030","420","2.39","801613800000"
"099410","동방선기","KOSDAQ","운송장비·부품","2090","-30","-1.42","28300694180"
"033500","동성화인텍","KOSDAQ","화학","11510","-50","-0.43","345179075940"
"025950","동신건설","KOSDAQ","건설","21100","1000","4.98","177240000000"
"088130","동아엘텍","KOSDAQ","기계·장비","7040","-140","-1.95","75067083520"
"041930","동아화성","KOSDAQ","화학","7700","-90","-1.16","121660000000"
"060380","동양에스텍","KOSDAQ","금속","1948","-6","-0.31","38375600000"
"079960","동양이엔피","KOSDAQ","IT부품","19930","80","0.40","156649800000"
"228340","동양파일","KOSDAQ","비금속","2295","5","0.22","45900000000"
"088910","동우팜투테이블","KOSDAQ","음식료·담배","2980","-35","-1.16","76978656720"
"094170","동운아나텍","KOSDAQ","반도체","21350","-300","-1.39","404641874350"
"013120","동원개발","KOSDAQ","건설","3000","0","0.00","272424300000"
"109860","동일금속","KOSDAQ","금속","9350","-30","-0.32","85085000000"
"032960","동일기연","KOSDAQ","IT부품","11890","-30","-0.25","45259154210"
"023790","동일철강","KOSDAQ","금속","993","-6","-0.60","19574678331"
"005290","동진쎄미켐","KOSDAQ","반도체","36750","-1450","-3.80","1889482654500"
"025900","동화기업","KOSDAQ","종이·목재","68800","-4400","-6.01","1390819176000"
"131970","두산테스나","KOSDAQ","반도체","44950","-1000","-2.18","764445141700"
"073190","듀오백","KOSDAQ","기타제조","2535","-15","-0.59","30338981400"
"030350","드래곤플라이","KOSDAQ","디지털컨텐츠","535","-8","-1.47","37123100555"
"203650","드림시큐리티","KOSDAQ","출판·매체복제","3760","-80","-2.08","190277635040"
"223250","드림씨아이에스","KOSDAQ","기타서비스","2930","-40","-1.35","69468190400"
"060570","드림어스컴퍼니","KOSDAQ","디지털컨텐츠","3295","90","2.81","249173083035"
"362990","드림인사이트","KOSDAQ","기타서비스","3080","-60","-1.91","50795255280"
"217620","디딤이앤에프","KOSDAQ","숙박·음식","569","18","3.27","32858162490"
"016670","디모아","KOSDAQ","유통","281","2","0.72","28622104744"
"187870","디바이스이엔지","KOSDAQ","반도체","15000","40","0.27","105549135000"
"066670","디스플레이텍","KOSDAQ","IT부품","5230","-100","-1.88","97758731140"
"110990","디아이티","KOSDAQ","IT부품","21350","-1350","-5.95","403515000000"
"263690","디알젬","KOSDAQ","의료·정밀기기","10470","110","1.06","118579136700"
"214680","디알텍","KOSDAQ","의료·정밀기기","3880","-10","-0.26","284092746400"
"263720","디앤씨미디어","KOSDAQ","디지털컨텐츠","27800","-650","-2.28","347150665200"
"376300","디어유","KOSDAQ","소프트웨어","37400","-600","-1.58","887816384400"
"109740","디에스케이","KOSDAQ","기계·장비","5080","135","2.73","137286542800"
"290120","디에이치오토리드","KOSDAQ","운송장비·부품","3610","-110","-2.96","56009648180"
"196490","디에이테크놀로지","KOSDAQ","기계·장비","2385","-45","-1.85","80808264720"
"066900","디에이피","KOSDAQ","IT부품","3205","10","0.31","72896132115"
"127120","디엔에이링크","KOSDAQ","기타서비스","3330","-45","-1.33","62226231480"
"092070","디엔에프","KOSDAQ","화학","20750","-250","-1.19","240116053500"
"039840","디오","KOSDAQ","의료·정밀기기","20950","500","2.44","332722767250"
"219550","디와이디","KOSDAQ","유통","729","24","3.40","38116818405"
"310870","디와이씨","KOSDAQ","운송장비·부품","1653","-20","-1.20","34196058963"
"104460","디와이피엔에프","KOSDAQ","기계·장비","20900","400","1.95","223914762500"
"079810","디이엔티","KOSDAQ","기계·장비","16600","480","2.98","365666360400"
"113810","디젠스","KOSDAQ","운송장비·부품","1112","-46","-3.97","36282392712"
"043360","디지아이","KOSDAQ","정보기기","2745","15","0.55","24705000000"
"197140","디지캡","KOSDAQ","출판·매체복제","4520","150","3.43","43305460080"
"068930","디지털대성","KOSDAQ","기타서비스","6310","50","0.80","174631408020"
"033130","디지틀조선","KOSDAQ","디지털컨텐츠","2105","-25","-1.17","78127637035"
"105740","디케이락","KOSDAQ","기계·장비","8070","-90","-1.10","81963059910"
"263020","디케이앤디","KOSDAQ","화학","3010","20","0.67","46282976040"
"290550","디케이티","KOSDAQ","IT부품","9590","0","0.00","179029677890"
"187220","디티앤씨","KOSDAQ","기타서비스","4825","100","2.12","56442951325"
"383930","디티앤씨알오","KOSDAQ","기타서비스","10700","280","2.69","136216478400"
"131180","딜리","KOSDAQ","정보기기","1198","17","1.44","35161300000"
"315640","딥노이드","KOSDAQ","소프트웨어","18730","-290","-1.52","208973119820"
"317120","라닉스","KOSDAQ","일반전기전자","4450","0","0.00","42987000000"
"042510","라온시큐어","KOSDAQ","소프트웨어","2540","-25","-0.97","142305712340"
